market,model,uid,variant,rate,mechanism,mask_seed,MSE,RMSE,MAE,rMAE,sMAPE,MAE_spike,spike_threshold,masking_rate_effective
DE,dnn,5b2b0532,full,0.0,none,0,48.469831575793926,6.9620278350344105,4.495400504056249,0.49534658508239465,18.854632801734322,8.444459984459266,46.94000244140625,0.0
DE,dnn,5b2b0532,full,0.1,mcar,0,49.77876856816197,7.0554070448246975,4.514794330932011,0.49748358397847064,18.665611155020486,8.803037109946985,46.94000244140625,0.10081896836404465
DE,dnn,5b2b0532,full,0.1,mcar,1,49.74085942048215,7.052720001565506,4.536459172262508,0.49987082515080455,18.78134762083181,8.758055252462384,46.94000244140625,0.10048873918499439
DE,dnn,5b2b0532,full,0.1,mcar,2,49.74679021991765,7.0531404508855235,4.510901520002015,0.4970546365245553,18.790448837432752,8.637209107994071,46.94000244140625,0.10160326266428901
DE,dnn,5b2b0532,full,0.1,mcar,3,48.35285902054818,6.95362200731016,4.504020320118108,0.49629639955308025,18.80604683227501,8.556051816357323,46.94000244140625,0.10000165114589525
DE,dnn,5b2b0532,full,0.1,mcar,4,49.190314038617984,7.013580685970468,4.503312835746268,0.4962184421013974,18.670382252191388,8.59625688308663,46.94000244140625,0.10071989961032957
DE,dnn,5b2b0532,full,0.1,block,0,49.9296495249635,7.0660915310349255,4.564288341056622,0.5029373113772059,18.971965400376444,8.707471008256782,46.94000244140625,0.10119047619047619
DE,dnn,5b2b0532,full,0.1,block,1,53.521377643347726,7.315830618825707,4.60753027013866,0.5077021241861724,19.066630814764682,8.977490255714425,46.94000244140625,0.10119047619047619
DE,dnn,5b2b0532,full,0.1,block,2,49.737388646143614,7.052473937998184,4.549586982127422,0.5013173738577169,18.942141882641263,8.70847310106922,46.94000244140625,0.10119047619047619
DE,dnn,5b2b0532,full,0.1,block,3,50.46367989858896,7.1037792687124615,4.5312527358063495,0.49929712976667145,18.775075678675083,8.777962858426667,46.94000244140625,0.10119047619047619
DE,dnn,5b2b0532,full,0.1,block,4,50.097606559915334,7.077966272872126,4.552741481262503,0.5016649669971487,18.688895968613657,8.887485292956079,46.94000244140625,0.10119047619047619
DE,dnn,5b2b0532,full,0.2,mcar,0,51.34454273583898,7.165510640271144,4.580028725177449,0.5046717387135692,18.70388153865411,8.989991534539985,46.94000244140625,0.20244699821676243
DE,dnn,5b2b0532,full,0.2,mcar,1,52.09659436072675,7.217797057324814,4.587261030423768,0.5054686638602397,18.774663715369986,9.15549642239475,46.94000244140625,0.20090317680470246
DE,dnn,5b2b0532,full,0.2,mcar,2,50.827690958257705,7.129354175397496,4.53191574392526,0.4993701863958389,18.71547690330727,8.80527257864313,46.94000244140625,0.20301664355062413
DE,dnn,5b2b0532,full,0.2,mcar,3,48.71868694768558,6.979877287437479,4.516018006518324,0.49761842035676046,18.643786397009,8.627319550431723,46.94000244140625,0.20052341324879466
DE,dnn,5b2b0532,full,0.2,mcar,4,50.83773632470977,7.130058648055412,4.531250660032572,0.4992969010378961,18.51827079006771,8.824570130036914,46.94000244140625,0.2008041080509874
DE,dnn,5b2b0532,full,0.2,block,0,51.98781540875423,7.210257652036731,4.621582685661052,0.5092505548621256,18.910492304750285,8.891266865713787,46.94000244140625,0.20238095238095238
DE,dnn,5b2b0532,full,0.2,block,1,58.022297820869724,7.617236888850821,4.778367386115573,0.5265266053259802,19.463430179650313,9.797462601975173,46.94000244140625,0.20238095238095238
DE,dnn,5b2b0532,full,0.2,block,2,55.87601862540172,7.475026329411938,4.680966100040211,0.5157939922036279,19.241069835557365,9.11541163742611,46.94000244140625,0.20238095238095238
DE,dnn,5b2b0532,full,0.2,block,3,53.25726649906959,7.297757634991011,4.611148018777453,0.5081007626239037,18.957045136355184,9.03551690938701,46.94000244140625,0.20238095238095238
DE,dnn,5b2b0532,full,0.2,block,4,51.76793039544952,7.194993425671042,4.5914016303451755,0.5059249150951209,18.64967208110877,8.992255948956588,46.94000244140625,0.20238095238095238
DE,dnn,5b2b0532,full,0.3,mcar,0,53.002054734072004,7.28025100762824,4.631178127523379,0.5103078731932891,18.635225331195095,9.255704072382485,46.94000244140625,0.30201109570041607
